,Text,target,charcaters_count,words_count,sentence_count
5306,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,ham,143,37,3
5308,Hey what how about your project. Started aha da.,ham,48,11,2
5309,Ok cool. See ya then.,ham,21,7,2
5310,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,ham,98,23,2
5312,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,spam,155,28,2
5313,Yeah I can still give you a ride,ham,32,8,1
5314,"Jay wants to work out first, how's 4 sound?",ham,43,12,1
5315,"Gud gud..k, chikku tke care.. sleep well gud nyt",ham,48,13,1
5317,Hmm thinking lor...,ham,19,4,1
5318,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,ham,133,34,3
5319,thanks for the temales it was wonderful. Thank. Have a great week.,ham,66,15,3
5320,Thank you princess! I want to see your nice juicy booty...,ham,58,13,2
5321,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,ham,119,29,3
5323,U come n search tat vid..not finishd..,ham,38,10,1
5324,"K I'm leaving soon, be there a little after 9",ham,45,12,1
5325,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,spam,127,29,5
5326,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",ham,99,24,1
5327,You do your studies alone without anyones help. If you cant no need to study.,ham,77,17,2
5328,Please tell me not all of my car keys are in your purse,ham,55,13,1
5329,I didnt get anything da,ham,23,5,1
5330,Ok... Sweet dreams...,ham,21,5,1
5331,Well she's in for a big surprise!,ham,33,9,1
5333,1 in cbe. 2 in chennai.,ham,23,8,2
5334,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,ham,82,19,1
5335,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,ham,127,34,3
5336,I absolutely LOVE South Park! I only recently started watching the office.,ham,74,14,2
5337,Did you see that film:),ham,23,7,1
5338,Pls speak with me. I wont ask anything other then you friendship.,ham,65,14,2
5340,Gud ni8.swt drms.take care,ham,26,4,1
5341,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,ham,152,34,2
5342,Anything lar then Ì_ not going home 4 dinner?,ham,45,10,1
5343,\ER,ham,3,1,1
5344,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",spam,145,32,2
5345,Did u fix the teeth?if not do it asap.ok take care.,ham,51,14,1
5346,So u wan 2 come for our dinner tonight a not?,ham,45,12,1
5347,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",ham,152,40,3
5348,Its too late:)but its k.wish you the same.,ham,42,12,1
5349,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",ham,101,26,4
5350,Oh yeah clearly it's my fault,ham,29,7,1
5351,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,ham,63,15,2
5352,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",ham,168,44,1
5353,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,spam,144,27,5
5355,"Vikky, come around  &lt;TIME&gt; ..",ham,35,12,1
5356,"And how you will do that, princess? :)",ham,38,11,2
5357,I have gone into get info bt dont know what to do,ham,49,12,1
5358,"Yeah, probably here for a while",ham,31,7,1
5361,I'm still pretty weak today .. Bad day ?,ham,40,10,1
5362,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,ham,113,26,2
5363,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),ham,119,33,1
5364,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,ham,50,15,3
5365,Dear where you. Call me,ham,23,6,2
5366,Xy trying smth now. U eat already? We havent...,ham,47,12,3
5367,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,spam,155,34,7
5368,I donno its in your genes or something,ham,38,8,1
5369,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,spam,157,24,1
5370,Alex says he's not ok with you not being ok with it,ham,51,13,1
5371,Are u coming to the funeral home,ham,32,7,1
5372,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,ham,125,27,5
5373,I.ll hand her my phone to chat wit u,ham,36,9,1
5374,Well good morning mr . Hows london treatin' ya treacle?,ham,55,12,2
5375,I can't make it tonight,ham,23,6,1
5377,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,ham,87,25,3
5378,"I can. But it will tell quite long, cos i haven't finish my film yet...",ham,71,19,2
5379,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,ham,94,28,1
5380,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",ham,99,22,2
5381,Ill be at yours in about 3 mins but look out for me,ham,51,13,1
5382,What you did in  leave.,ham,23,6,1
5383,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,ham,162,42,8
5384,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",ham,82,20,3
5385,"yeah, that's what I was thinking",ham,32,8,1
5386,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,ham,146,34,1
5387,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,ham,121,25,2
5388,My sister going to earn more than me da.,ham,40,10,1
5391,Jus finish watching tv... U?,ham,28,7,1
5392,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",ham,97,24,1
5393,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",ham,159,37,2
5394,Kothi print out marandratha.,ham,28,5,1
5395,But we havent got da topic yet rite?,ham,36,9,1
5396,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,ham,64,17,1
5397,"Thanks, I'll keep that in mind",ham,30,8,1
5398,Aah bless! How's your arm?,ham,26,8,2
5399,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",ham,189,31,1
5400,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",ham,160,43,5
5401,What makes you most happy?,ham,26,6,1
5402,Wishing you a wonderful week.,ham,29,6,1
5403,Sweet heart how are you?,ham,24,6,1
5404,"Sir, waiting for your letter.",ham,29,7,1
5405,Dude im no longer a pisces. Im an aquarius now.,ham,47,12,2
5406,X course it 2yrs. Just so her messages on messenger lik you r sending me,ham,72,16,2
5407,I think steyn surely get one wicket:),ham,37,9,1
5408,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",ham,125,32,5
5409,"Garbage bags, eggs, jam, bread, hannaford wheat chex",ham,52,12,1
5410,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,ham,192,53,5
5411,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,ham,126,28,2
5412,My birthday is on feb  &lt;#&gt;  da. .,ham,39,15,2
5413,So when do you wanna gym?,ham,25,8,1
5414,You'd like that wouldn't you? Jerk!,ham,35,10,2
5415,Are u awake? Is there snow there?,ham,33,9,2
5416,And of course you should make a stink!,ham,38,9,1
5417,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",spam,156,30,2
5418,No go. No openings for that room 'til after thanksgiving without an upcharge.,ham,77,15,2
5419,When you guys planning on coming over?,ham,38,8,1
5420,Wat Ì_ doing now?,ham,17,5,1
5422,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,ham,133,31,3
5423,Do I? I thought I put it back in the box,ham,40,12,2
5424,I'm home...,ham,11,4,1
5425,No one interested. May be some business plan.,ham,45,10,2
5426,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,ham,67,16,2
5427,Good morning princess! Have a great day!,ham,40,9,2
5428,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,ham,84,21,2
5429,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,ham,100,27,2
5430,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",ham,145,35,3
5431,Tell me something. Thats okay.,ham,30,7,2
5433,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,ham,125,31,6
5434,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,ham,133,39,2
5435,"Hey, iouri gave me your number, I'm wylie, ryan's friend",ham,56,15,1
5436,Yep get with the program. You're slacking.,ham,42,10,2
5437,I'm in inside office..still filling forms.don know when they leave me.,ham,70,15,1
5438,"I think your mentor is , but not 100 percent sure.",ham,50,12,1
5439,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),spam,112,22,3
5441,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,spam,157,29,3
5442,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,ham,135,30,2
5443,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,spam,156,28,5
5444,Hi mom we might be back later than  &lt;#&gt; ,ham,46,15,1
5445,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,spam,139,31,3
5446,"Lol, oh you got a friend for the dog ?",ham,38,11,1
5447,"Ok., is any problem to u frm him? Wats matter?",ham,46,13,2
5448,"K I'll head out in a few mins, see you there",ham,44,13,1
5451,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,ham,116,28,3
5452,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,spam,90,18,3
5453,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",spam,160,28,1
5454,Somebody set up a website where you can play hold em using eve online spacebucks,ham,80,15,1
5455,Its sunny in california. The weather's just cool,ham,48,10,2
5456,You have 1 new message. Call 0207-083-6089,spam,42,8,2
5457,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",ham,64,20,1
5458,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,ham,88,16,1
5459,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,ham,161,36,6
5460,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,ham,147,27,2
5462,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,ham,101,26,2
5463,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,ham,40,12,3
5465,Nt joking seriously i told,ham,26,5,1
5466,Watching ajith film ah?,ham,23,5,1
5467,Ooooooh I forgot to tell u I can get on yoville on my phone,ham,59,14,1
5468,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",ham,104,25,2
5469,I dont know exactly could you ask chechi.,ham,41,9,1
5470,Dunno lei shd b driving lor cos i go sch 1 hr oni.,ham,50,14,1
5471,As in i want custom officer discount oh.,ham,40,9,1
5472,That's necessarily respectful,ham,29,4,1
5473,Hi. Hope you had a good day. Have a better night.,ham,49,14,3
5474,And he's apparently bffs with carly quick now,ham,45,9,1
5475,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...,ham,163,38,2
5476,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,ham,86,21,1
5477,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,ham,129,30,2
5478,So gd got free ice cream... I oso wan...,ham,40,11,2
5479,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,ham,69,19,2
5480,So how many days since then?,ham,28,7,1
5481,Dear are you angry i was busy dear,ham,34,8,1
5482,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...,ham,162,42,3
